price,carat,total_depth_%,table,length,width,depth,cut,color,clarity,color_mod,clarity_mod,,,
4551,1,62,53,6.42,6.45,3.99,Ideal,G,SI2,4,7,ok,ok,no
4553,0.87,61.4,55,6.15,6.17,3.78,Ideal,G,VS2,4,5,ok,ok,no
4556,1.01,59.3,60,6.54,6.58,3.89,Ideal,G,SI2,4,7,ok,ok,no
4557,1.03,62.8,54,6.51,6.46,4.07,Ideal,G,SI2,4,7,ok,ok,no
4558,1.14,63,57,6.7,6.64,4.2,Ideal,G,SI2,4,7,ok,ok,no
4559,1.01,63,57,6.39,6.34,4.01,Ideal,F,SI1,3,6,ok,ok,no
4560,1.35,62.5,57,7.01,7.04,4.39,Ideal,G,I1,4,8,ok,ok,no
4560,1.01,61.6,54,6.4,6.45,3.96,Ideal,G,SI2,4,7,ok,ok,no
4560,1.16,62.6,56,6.73,6.68,4.2,Ideal,I,SI2,6,7,ok,ok,no
4561,0.9,62,57,6.19,6.22,3.85,Ideal,G,VS2,4,5,ok,ok,no
4561,1.05,62.3,56,6.52,6.58,4.08,Ideal,G,SI2,4,7,ok,ok,no
4561,0.92,62.2,56,6.23,6.27,3.89,Ideal,D,SI1,1,6,ok,ok,no
4564,1.07,61.6,55,6.62,6.59,4.07,Ideal,E,SI2,2,7,ok,ok,no
4566,1.04,60.4,58,6.56,6.62,3.98,Ideal,G,SI2,4,7,ok,ok,no
4568,1.06,60.7,57,6.57,6.61,4,Ideal,F,SI2,3,7,ok,ok,no
4575,0.94,62.3,57,6.24,6.29,3.9,Ideal,D,SI1,1,6,ok,ok,no
4578,1.02,61.4,56,6.47,6.5,3.98,Ideal,F,SI2,3,7,ok,ok,no
4578,1.06,61,57,6.56,6.61,4.02,Ideal,G,SI2,4,7,ok,ok,no
4579,0.9,62.5,57,6.12,6.2,3.85,Ideal,D,SI1,1,6,ok,ok,no
4582,1.03,61.8,55,6.46,6.51,4.01,Ideal,G,SI2,4,7,ok,ok,no
4584,1.01,62.4,56,6.36,6.4,3.98,Ideal,I,SI1,6,6,ok,ok,no
4585,1.02,62.7,57,6.35,6.44,4.01,Ideal,E,SI2,2,7,ok,ok,no
4586,1.09,61.2,57,6.63,6.68,4.07,Ideal,G,SI2,4,7,ok,ok,no
4586,1.09,62.1,56,6.59,6.66,4.12,Ideal,G,SI2,4,7,ok,ok,no
4586,1.03,60.5,58,6.55,6.49,3.94,Ideal,F,SI2,3,7,ok,ok,no
4587,0.92,62.3,55,6.24,6.28,3.9,Ideal,I,VS1,6,4,ok,ok,no
4588,1.01,61.8,57,6.41,6.46,3.98,Ideal,G,SI1,4,6,ok,ok,no
4591,1.05,60.9,56,6.56,6.64,4.02,Ideal,F,SI2,3,7,ok,ok,no
4591,1.02,61.1,56,6.45,6.51,3.96,Ideal,E,SI1,2,6,ok,ok,no
4591,1.06,62.7,58,6.48,6.5,4.07,Ideal,I,SI2,6,7,ok,ok,no
4591,1.14,61.7,56,6.71,6.67,4.13,Ideal,F,SI2,3,7,ok,ok,no
4592,0.83,62.3,56.4,5.97,6.02,3.73,Ideal,F,VS1,3,4,ok,ok,no
4592,1,63,56,6.33,6.28,3.97,Ideal,D,SI1,1,6,ok,ok,no
4593,0.9,61.8,56,6.18,6.21,3.83,Ideal,F,SI2,3,7,ok,ok,no
4593,0.9,61.9,57,6.13,6.18,3.81,Ideal,F,SI2,3,7,ok,ok,no
4593,0.9,62.4,55,6.17,6.2,3.86,Ideal,F,SI2,3,7,ok,ok,no
4596,0.76,59.6,58,5.95,5.96,3.55,Ideal,F,IF,3,1,ok,ok,no
4596,1.2,63,57,6.77,6.7,4.24,Ideal,I,SI2,6,7,ok,ok,no
4602,1,61.8,55,6.41,6.44,3.97,Ideal,I,SI1,6,6,ok,ok,no
4604,1.01,59.6,60,6.52,6.6,3.91,Ideal,E,SI2,2,7,ok,ok,no
4608,1.05,61.8,57,6.51,6.57,4.04,Ideal,G,SI2,4,7,ok,ok,no
4609,0.91,60,57,6.29,6.31,3.83,Ideal,I,VVS1,6,2,ok,ok,no
4612,1.01,60.2,59,6.49,6.54,3.92,Ideal,I,SI1,6,6,ok,ok,no
4612,0.9,62.7,56,6.18,6.16,3.87,Ideal,D,SI1,1,6,ok,ok,no
4612,1.22,61.8,57,6.9,6.83,4.23,Ideal,I,SI2,6,7,ok,ok,no
4613,1.07,62.4,57,6.52,6.55,4.08,Ideal,E,SI2,2,7,ok,ok,no
4613,1.04,62,57,6.5,6.47,4.02,Ideal,E,SI1,2,6,ok,ok,no
4617,0.83,61.2,54,6.07,6.11,3.73,Ideal,F,VS1,3,4,ok,ok,no
4619,0.8,62.4,56,5.94,5.98,3.72,Ideal,D,VS1,1,4,ok,ok,no
4620,1.26,59.6,57,7.01,7.04,4.19,Ideal,I,SI2,6,7,ok,ok,no
4623,1,62,57,6.37,6.41,3.96,Ideal,E,SI2,2,7,ok,ok,no
4623,0.91,61.9,55,6.18,6.22,3.84,Ideal,E,SI1,2,6,ok,ok,no
4624,1.1,62.6,55,6.57,6.6,4.13,Ideal,I,SI2,6,7,ok,ok,no
4627,1.08,61.9,57,6.57,6.55,4.06,Ideal,G,SI2,4,7,ok,ok,no
4627,1.08,62.2,56,6.59,6.56,4.09,Ideal,G,SI2,4,7,ok,ok,no
4628,0.82,60.8,57,6.02,6.05,3.67,Ideal,D,VS2,1,5,ok,ok,no
4628,0.82,61.9,56,5.98,6.03,3.72,Ideal,D,VS2,1,5,ok,ok,no
4630,1.06,61.2,56,6.64,6.6,4.05,Ideal,I,SI1,6,6,ok,ok,no
4630,1.06,61.2,56,6.64,6.6,4.05,Ideal,I,SI1,6,6,ok,ok,no
4630,1.04,62.6,57,6.48,6.45,4.05,Ideal,F,SI2,3,7,ok,ok,no
4630,1.04,61.8,56,6.53,6.49,4.02,Ideal,F,SI2,3,7,ok,ok,no
4631,1.21,62.9,57,6.78,6.73,4.25,Ideal,G,SI2,4,7,ok,ok,no
1079,0.5,61.6,54,5.09,5.14,3.15,Ideal,F,SI2,3,7,no,no,ok
4633,1.02,59.2,57,6.52,6.56,3.87,Ideal,G,SI1,4,6,ok,ok,no
4638,1.01,61.9,59,6.38,6.42,3.96,Ideal,I,SI1,6,6,ok,ok,no
4641,1.01,60.3,58,6.5,6.56,3.94,Ideal,I,SI1,6,6,ok,ok,no
4642,0.91,62,57,6.15,6.23,3.84,Ideal,F,SI2,3,7,ok,ok,no
4642,0.91,61.7,56,6.21,6.24,3.84,Ideal,F,SI2,3,7,ok,ok,no
4642,0.91,62,56,6.2,6.22,3.85,Ideal,F,SI2,3,7,ok,ok,no
4643,1.35,62.5,57,7.04,7.01,4.39,Ideal,G,I1,4,8,ok,ok,no
4645,1.02,62,59,6.43,6.4,3.98,Ideal,E,SI2,2,7,ok,ok,no
4645,1.11,62.3,56,6.59,6.64,4.12,Ideal,I,SI1,6,6,ok,ok,no
4646,1.06,62.6,56,6.46,6.54,4.07,Ideal,I,SI1,6,6,ok,ok,no
4649,1,62.5,56,6.38,6.41,4,Ideal,I,SI1,6,6,ok,ok,no
4649,1,61.5,57,6.39,6.43,3.94,Ideal,I,SI1,6,6,ok,ok,no
4653,1.01,61.4,55,6.46,6.5,3.98,Ideal,G,SI1,4,6,ok,ok,no
4653,1.01,61.4,57,6.44,6.5,3.97,Ideal,G,SI1,4,6,ok,ok,no
4657,0.9,61.7,57,6.25,6.2,3.84,Ideal,F,SI1,3,6,ok,ok,no
4659,1.04,61.3,57,6.56,6.53,4.01,Ideal,I,SI1,6,6,ok,ok,no
4659,1.04,61.3,57,6.57,6.54,4.02,Ideal,I,SI1,6,6,ok,ok,no
4661,0.9,61.3,58,6.16,6.21,3.79,Ideal,D,SI1,1,6,ok,ok,no
4662,1.02,61.5,57,6.49,6.45,3.98,Ideal,I,VS2,6,5,ok,ok,no
4662,1.02,62.4,55,6.46,6.43,4.02,Ideal,F,SI2,3,7,ok,ok,no
4662,1.06,61,57,6.61,6.56,4.02,Ideal,G,SI2,4,7,ok,ok,no
4662,1.02,61.4,56,6.5,6.47,3.98,Ideal,F,SI2,3,7,ok,ok,no
4664,1,63.1,57,6.32,6.39,4.01,Ideal,I,VS1,6,4,ok,ok,no
4665,0.98,62.3,56,6.37,6.34,3.96,Ideal,G,SI1,4,6,ok,ok,no
4666,1.01,62.2,54,6.39,6.43,3.99,Ideal,E,SI2,2,7,ok,ok,no
4666,1.01,61.2,54,6.49,6.52,3.98,Ideal,E,SI2,2,7,ok,ok,no
4666,1.01,61.1,57,6.48,6.52,3.97,Ideal,E,SI2,2,7,ok,ok,no
4666,0.93,62.2,58,6.2,6.24,3.87,Ideal,G,SI1,4,6,ok,ok,no
4667,1.05,62.2,54,6.52,6.56,4.07,Ideal,G,SI2,4,7,ok,ok,no
4668,1.04,62.1,57,6.46,6.48,4.02,Ideal,F,SI2,3,7,ok,ok,no
4668,1.01,61.6,58,6.45,6.5,3.99,Ideal,E,SI2,2,7,ok,ok,no
4668,1.16,61.7,56,6.76,6.7,4.15,Ideal,I,SI1,6,6,ok,ok,no
4670,1.09,61.2,57,6.68,6.63,4.07,Ideal,G,SI2,4,7,ok,ok,no
4670,1.09,62.1,56,6.66,6.59,4.12,Ideal,G,SI2,4,7,ok,ok,no
4672,1.01,62.9,54,6.47,6.41,4.05,Ideal,G,SI1,4,6,ok,ok,no
4673,0.91,62.5,56,6.19,6.22,3.88,Ideal,G,SI1,4,6,ok,ok,no
4675,1.08,61.9,58,6.55,6.57,4.06,Ideal,G,SI2,4,7,ok,ok,no
4675,1.02,61.1,56,6.51,6.45,3.96,Ideal,E,SI1,2,6,ok,ok,no
4675,1.05,60.9,56,6.64,6.56,4.02,Ideal,F,SI2,3,7,ok,ok,no
4678,1.07,62,57,6.49,6.6,4.06,Ideal,F,SI2,3,7,ok,ok,no
4678,1.07,61.5,57,6.57,6.6,4.05,Ideal,F,SI2,3,7,ok,ok,no
4678,0.9,62.7,56,6.17,6.2,3.88,Ideal,F,VS2,3,5,ok,ok,no
4679,1.03,61.2,57,6.51,6.59,4.01,Ideal,D,SI2,1,7,ok,ok,no
4679,1.03,62.4,57,6.47,6.52,4.05,Ideal,G,SI1,4,6,ok,ok,no
4679,1.03,61.8,56,6.46,6.51,4.01,Ideal,D,SI2,1,7,ok,ok,no
4679,1.05,62.1,54,6.54,6.55,4.06,Ideal,I,SI1,6,6,ok,ok,no
4682,1.06,61.2,57,6.59,6.51,4.01,Ideal,D,SI2,1,7,ok,ok,no
4683,1.03,61.6,55,6.46,6.49,3.99,Ideal,F,SI2,3,7,ok,ok,no
4684,1.02,61.6,56,6.52,6.49,4.01,Ideal,F,SI2,3,7,ok,ok,no
4685,1.01,59.9,61,6.49,6.53,3.9,Ideal,I,VS2,6,5,ok,ok,no
4685,1.02,61.3,57,6.47,6.49,3.97,Ideal,I,SI1,6,6,ok,ok,no
4691,0.92,61.5,53,6.26,6.3,3.86,Ideal,F,SI2,3,7,ok,ok,no
4692,1.09,59.4,61,6.68,6.73,3.98,Ideal,I,SI1,6,6,ok,ok,no
4694,1.01,62,56,6.46,6.42,3.99,Ideal,E,SI2,2,7,ok,ok,no
4694,1.01,62.3,57,6.41,6.36,3.98,Ideal,G,SI1,4,6,ok,ok,no
4695,1.04,62,54,6.49,6.51,4.03,Ideal,F,SI2,3,7,ok,ok,no
4696,0.92,61.8,55,6.25,6.28,3.87,Ideal,D,SI1,1,6,ok,ok,no
4696,1.04,63,56,6.44,6.41,4.05,Ideal,I,VS1,6,4,ok,ok,no
4698,1.07,62.4,57,6.55,6.52,4.08,Ideal,E,SI2,2,7,ok,ok,no
4700,0.93,59.6,57,6.37,6.42,3.81,Ideal,E,SI1,2,6,ok,ok,no
4702,0.72,61.6,56,5.75,5.77,3.55,Ideal,E,VVS1,2,2,ok,ok,no
4704,1.26,59.6,57,7.04,7.01,4.19,Ideal,I,SI2,6,7,ok,ok,no
4706,0.91,61,57,6.27,6.32,3.84,Ideal,E,SI1,2,6,ok,ok,no
4707,1.13,60.8,56,6.64,6.72,4.06,Ideal,G,SI2,4,7,ok,ok,no
4708,1.02,60.3,56,6.57,6.54,3.95,Ideal,G,SI1,4,6,ok,ok,no
4709,1.11,61.9,57,6.62,6.67,4.11,Ideal,I,SI1,6,6,ok,ok,no
4710,1.16,61.7,56,6.82,6.76,4.18,Ideal,G,SI2,4,7,ok,ok,no
4712,1.12,62.4,56,6.63,6.67,4.15,Ideal,G,SI2,4,7,ok,ok,no
4712,1.02,60.3,57,6.5,6.53,3.95,Ideal,E,SI2,2,7,ok,ok,no
4712,1.13,61.3,57,6.73,6.67,4.11,Ideal,G,SI2,4,7,ok,ok,no
4714,1.05,60.3,61,6.56,6.6,3.97,Ideal,E,SI2,2,7,ok,ok,no
4714,1.22,60.7,57,6.92,6.88,4.19,Ideal,I,SI2,6,7,ok,ok,no
4720,1.12,61.6,57,6.68,6.66,4.11,Ideal,F,SI2,3,7,ok,ok,no
4721,1,62.7,57,6.37,6.42,4.01,Ideal,F,SI2,3,7,ok,ok,no
4723,1.05,61.8,59,6.53,6.49,4.02,Ideal,I,SI2,6,7,ok,ok,no
4724,0.9,61.3,56,6.21,6.23,3.81,Ideal,F,SI1,3,6,ok,ok,no
4724,0.93,61.6,57,6.27,6.33,3.88,Ideal,D,SI1,1,6,ok,ok,no
4724,1.14,61.8,57,6.76,6.68,4.15,Ideal,I,SI1,6,6,ok,ok,no
4725,1.17,61.1,56,6.8,6.86,4.17,Ideal,G,SI2,4,7,ok,ok,no
4729,1.05,61.8,57,6.51,6.54,4.03,Ideal,F,SI1,3,6,ok,ok,no
4731,0.91,61.9,56,6.22,6.18,3.84,Ideal,G,SI1,4,6,ok,ok,no
4733,1.08,62.1,57,6.56,6.58,4.08,Ideal,G,SI2,4,7,ok,ok,no
4733,1.09,61.7,57,6.57,6.62,4.07,Ideal,G,SI2,4,7,ok,ok,no
4737,1,62.7,56,6.36,6.39,4,Ideal,G,SI1,4,6,ok,ok,no
4738,1.02,62,56,6.44,6.46,4,Ideal,I,SI1,6,6,ok,ok,no
4740,1.04,61.2,57,6.54,6.6,4.02,Ideal,F,SI2,3,7,ok,ok,no
4742,1.16,61.5,60,6.76,6.71,4.14,Ideal,I,SI1,6,6,ok,ok,no
4743,1,61.8,57,6.39,6.43,3.96,Ideal,E,SI2,2,7,ok,ok,no
4743,0.97,61.6,56,6.31,6.39,3.91,Ideal,G,SI2,4,7,ok,ok,no
4745,1.06,61.9,54,6.56,6.59,4.07,Ideal,I,SI1,6,6,ok,ok,no
4746,1.02,61.8,57,6.43,6.49,3.99,Ideal,F,SI2,3,7,ok,ok,no
4749,1.06,61.2,56,6.6,6.57,4.03,Ideal,I,SI1,6,6,ok,ok,no
4750,1.1,62.1,56,6.63,6.61,4.11,Ideal,G,SI2,4,7,ok,ok,no
4751,0.81,62.4,54,5.93,5.99,3.72,Ideal,G,IF,4,1,ok,ok,no
4751,1.01,61.2,54,6.52,6.49,3.98,Ideal,E,SI2,2,7,ok,ok,no
4751,1.01,62.2,54,6.43,6.39,3.99,Ideal,E,SI2,2,7,ok,ok,no
4751,1.01,59.2,56,6.63,6.59,3.91,Ideal,E,SI2,2,7,ok,ok,no
4751,1.01,61.1,57,6.52,6.48,3.97,Ideal,E,SI2,2,7,ok,ok,no
4752,1.03,60.7,55,6.53,6.61,3.99,Ideal,D,SI2,1,7,ok,ok,no
4752,1.07,62.1,55,6.54,6.61,4.08,Ideal,G,SI2,4,7,ok,ok,no
4752,1.04,62,56,6.52,6.49,4.03,Ideal,G,SI2,4,7,ok,ok,no
4753,1.01,61.2,56,6.41,6.46,3.94,Ideal,D,SI2,1,7,ok,ok,no
4754,1.04,62.1,57,6.48,6.46,4.02,Ideal,F,SI2,3,7,ok,ok,no
4755,1.11,60.5,56,6.71,6.67,4.05,Ideal,G,SI2,4,7,ok,ok,no
4757,1.08,60.3,60,6.67,6.62,4.01,Ideal,I,SI1,6,6,ok,ok,no
4758,1.03,62.3,56,6.44,6.52,4.04,Ideal,E,SI2,2,7,ok,ok,no
4760,1,61.9,56,6.43,6.4,3.97,Ideal,E,SI2,2,7,ok,ok,no
4763,0.99,61.8,57,6.4,6.42,3.96,Ideal,I,SI1,6,6,ok,ok,no
4764,0.81,61.6,55,5.96,6.02,3.69,Ideal,E,VS1,2,4,ok,ok,no
4764,1.03,62.8,56,6.46,6.43,4.05,Ideal,D,SI2,1,7,ok,ok,no
4764,1.03,61.2,57,6.59,6.51,4.01,Ideal,D,SI2,1,7,ok,ok,no
4764,1.03,62.4,57,6.52,6.47,4.05,Ideal,G,SI1,4,6,ok,ok,no
4764,1.07,62.1,56,6.61,6.53,4.08,Ideal,I,VS2,6,5,ok,ok,no
4764,1.03,61.8,56,6.51,6.46,4.01,Ideal,D,SI2,1,7,ok,ok,no
4764,1.07,62,57,6.6,6.49,4.06,Ideal,F,SI2,3,7,ok,ok,no
4764,1.07,61.5,57,6.6,6.57,4.05,Ideal,F,SI2,3,7,ok,ok,no
4766,1,61.9,56,6.39,6.43,3.97,Ideal,E,SI2,2,7,ok,ok,no
4769,1.03,61.6,55,6.49,6.46,3.99,Ideal,F,SI2,3,7,ok,ok,no
4770,0.9,62.7,56,6.14,6.18,3.86,Ideal,E,VS2,2,5,ok,ok,no
4770,0.9,61.8,56,6.18,6.22,3.83,Ideal,E,SI2,2,7,ok,ok,no
4770,1.04,62.2,57,6.5,6.4,4.01,Ideal,F,SI1,3,6,ok,ok,no
4771,1.11,62.3,58,6.6,6.65,4.13,Ideal,I,SI1,6,6,ok,ok,no
4771,1.08,61.4,56,6.62,6.6,4.06,Ideal,G,SI1,4,6,ok,ok,no
4773,1.23,62.3,55,6.85,6.82,4.26,Ideal,I,SI2,6,7,ok,ok,no
4773,1.23,62.3,55,6.85,6.82,4.26,Ideal,I,SI2,6,7,ok,ok,no
4773,0.9,61.7,56,6.19,6.26,3.84,Ideal,G,VS2,4,5,ok,ok,no
4774,1,60.2,57,6.48,6.54,3.92,Ideal,D,SI1,1,6,ok,ok,no
4775,0.91,62.3,55,6.22,6.17,3.86,Ideal,G,VS1,4,4,ok,ok,no
4778,1.13,62.3,57,6.67,6.61,4.14,Ideal,F,SI2,3,7,ok,ok,no
4778,1.06,62.2,56,6.55,6.48,4.05,Ideal,G,SI2,4,7,ok,ok,no
4781,0.8,61.3,56,5.97,6,3.67,Ideal,D,VS2,1,5,ok,ok,no
4782,1.03,61.1,55,6.53,6.57,4,Ideal,I,SI1,6,6,ok,ok,no
4782,1.03,62.2,54,6.46,6.5,4.03,Ideal,I,SI1,6,6,ok,ok,no
4783,1.01,61.5,57,6.43,6.45,3.96,Ideal,G,SI2,4,7,ok,ok,no
4785,1.01,62.6,56,6.34,6.4,3.99,Ideal,D,SI2,1,7,ok,ok,no
4787,1.01,61.1,59,6.53,6.47,3.97,Ideal,E,SI2,2,7,ok,ok,no
4788,1.01,62.2,56,6.42,6.45,4,Ideal,E,SI2,2,7,ok,ok,no
4788,0.9,62.3,57,6.19,6.17,3.85,Ideal,E,VS2,2,5,ok,ok,no
4791,0.92,61,55,6.27,6.25,3.82,Ideal,E,SI1,2,6,ok,ok,no
4795,1.25,60,57,7.07,7.02,4.23,Ideal,I,VS2,6,5,ok,ok,no
4795,0.9,61.8,58,6.21,6.24,3.85,Ideal,F,SI1,3,6,ok,ok,no
4796,1.01,60,57,6.55,6.51,3.92,Ideal,F,SI2,3,7,ok,ok,no
4797,1.04,62.2,56,6.45,6.48,4.02,Ideal,F,SI2,3,7,ok,ok,no
4798,1.02,60.2,57,6.56,6.49,3.93,Ideal,I,VS1,6,4,ok,ok,no
4798,1.02,62.9,57,6.44,6.38,4.03,Ideal,E,SI2,2,7,ok,ok,no
4798,1.02,62.1,55,6.51,6.4,4.01,Ideal,E,SI2,2,7,ok,ok,no
4798,1.12,62.4,56,6.67,6.63,4.15,Ideal,G,SI2,4,7,ok,ok,no
4798,1.02,60.3,57,6.53,6.5,3.95,Ideal,E,SI2,2,7,ok,ok,no
4798,1.02,62.1,53,6.43,6.38,3.98,Ideal,D,SI1,1,6,ok,ok,no
4799,1.07,61.2,56,6.63,6.66,4.07,Ideal,E,SI2,2,7,ok,ok,no
4801,0.9,62.6,56,6.16,6.23,3.88,Ideal,F,VS2,3,5,ok,ok,no
4801,0.91,62,57,6.22,6.24,3.86,Ideal,F,SI1,3,6,ok,ok,no
4802,0.71,62,56,5.69,5.73,3.54,Ideal,E,VVS1,2,2,ok,ok,no
4803,1.01,61.4,57,6.44,6.48,3.97,Ideal,G,SI2,4,7,ok,ok,no
4804,1.04,62,55,6.48,6.51,4.03,Ideal,E,SI2,2,7,ok,ok,no
4804,1.04,61.4,56,6.5,6.56,4.01,Ideal,E,SI2,2,7,ok,ok,no
4805,1.01,63,54,6.43,6.39,4.04,Ideal,D,SI2,1,7,ok,ok,no
4805,1.23,60.6,57,6.97,6.88,4.2,Ideal,I,SI2,6,7,ok,ok,no
4808,1,62.9,55,6.38,6.41,4.02,Ideal,E,SI2,2,7,ok,ok,no
4808,1,62.2,52,6.42,6.47,4.01,Ideal,E,SI2,2,7,ok,ok,no
4808,1.01,62.6,56,6.42,6.36,4,Ideal,I,VS1,6,4,ok,ok,no
4808,1.01,62.4,56,6.43,6.39,4,Ideal,E,SI2,2,7,ok,ok,no
4809,1.1,60.4,55,6.73,6.77,4.08,Ideal,F,SI2,3,7,ok,ok,no
4811,1.12,61.7,58,6.66,6.6,4.09,Ideal,I,SI1,6,6,ok,ok,no
4812,1.24,60.7,57,6.98,6.92,4.22,Ideal,I,SI2,6,7,ok,ok,no
4814,1.08,61.8,56,6.54,6.6,4.06,Ideal,G,SI2,4,7,ok,ok,no
4816,0.8,61.4,56,5.99,6,3.68,Ideal,F,VS2,3,5,ok,ok,no
4816,1.05,61.8,57,6.54,6.51,4.03,Ideal,F,SI1,3,6,ok,ok,no
4819,0.9,62.6,55,6.1,6.16,3.84,Ideal,D,SI1,1,6,ok,ok,no
4819,1.23,62.1,57,6.83,6.8,4.23,Ideal,F,SI2,3,7,ok,ok,no
4821,0.91,62.4,57,6.17,6.21,3.86,Ideal,E,SI2,2,7,ok,ok,no
4824,1.02,61.6,55,6.46,6.52,4,Ideal,E,SI2,2,7,ok,ok,no
4824,1,62.7,56,6.39,6.36,4,Ideal,G,SI1,4,6,ok,ok,no
4825,1.01,61.2,56,6.48,6.51,3.97,Ideal,I,SI1,6,6,ok,ok,no
4829,1.01,62.3,57,6.4,6.44,4,Ideal,F,SI1,3,6,ok,ok,no
4829,1.12,62,56,6.69,6.64,4.13,Ideal,I,SI1,6,6,ok,ok,no
4829,1.1,61.6,57,6.68,6.64,4.1,Ideal,E,SI2,2,7,ok,ok,no
4829,1,61.8,57,6.43,6.39,3.96,Ideal,E,SI2,2,7,ok,ok,no
4830,0.73,62,56,5.75,5.79,3.58,Ideal,E,VVS1,2,2,ok,ok,no
4832,1.01,61.9,56,6.43,6.46,3.99,Ideal,E,SI2,2,7,ok,ok,no
4832,1.02,61.8,57,6.49,6.43,3.99,Ideal,F,SI2,3,7,ok,ok,no
4836,1.04,61.7,55,6.5,6.54,4.02,Ideal,I,SI1,6,6,ok,ok,no
4837,1.01,60.5,57,6.53,6.6,3.97,Ideal,D,SI2,1,7,ok,ok,no
4838,1.15,62.3,56,6.67,6.75,4.18,Ideal,G,SI2,4,7,ok,ok,no
4838,1.18,62.2,57,6.73,6.76,4.2,Ideal,I,SI2,6,7,ok,ok,no
4838,0.9,62,56,6.23,6.15,3.84,Ideal,F,VS2,3,5,ok,ok,no
4839,1.03,60.7,55,6.61,6.53,3.99,Ideal,D,SI2,1,7,ok,ok,no
4841,1,62.4,52,6.41,6.45,4.02,Ideal,I,VS2,6,5,ok,ok,no
4843,1.01,62.7,57,6.36,6.39,4,Ideal,F,SI2,3,7,ok,ok,no
4844,1.2,62.6,57,6.74,6.67,4.2,Ideal,I,VS2,6,5,ok,ok,no
4845,1.03,62.3,56,6.52,6.44,4.04,Ideal,E,SI2,2,7,ok,ok,no
4846,1.04,61.2,56,6.53,6.55,4,Ideal,I,SI1,6,6,ok,ok,no
4849,1.11,61.4,60,6.61,6.65,4.07,Ideal,I,SI1,6,6,ok,ok,no
4851,1.02,62.6,56,6.38,6.44,4.01,Ideal,F,SI2,3,7,ok,ok,no
4852,1.22,62,57,6.88,6.83,4.25,Ideal,F,SI2,3,7,ok,ok,no
4853,1.01,60.7,57,6.52,6.49,3.95,Ideal,E,SI1,2,6,ok,ok,no
4854,1.13,61.6,55,6.73,6.7,4.14,Ideal,D,SI2,1,7,ok,ok,no
4854,0.89,61.5,55,6.18,6.21,3.81,Ideal,F,VS2,3,5,ok,ok,no
4854,0.9,61.1,56,6.21,6.23,3.8,Ideal,E,SI1,2,6,ok,ok,no
4855,1.02,61.3,56,6.5,6.48,3.98,Ideal,F,SI2,3,7,ok,ok,no
4858,1.01,62.9,57,6.35,6.41,4.01,Ideal,F,SI2,3,7,ok,ok,no
4858,0.93,60.5,54,6.4,6.38,3.87,Ideal,E,SI2,2,7,ok,ok,no
4858,0.79,61.5,55,5.98,5.95,3.67,Ideal,F,VVS1,3,2,ok,ok,no
4860,0.91,62.3,55,6.17,6.22,3.86,Ideal,G,VS1,4,4,ok,ok,no
4860,0.71,61,57,5.75,5.76,3.51,Ideal,E,VVS1,2,2,ok,ok,no
4861,1,60.2,57,6.54,6.48,3.92,Ideal,D,SI1,1,6,ok,ok,no
4861,1,62.3,56,6.46,6.44,3.96,Ideal,G,SI2,4,7,ok,ok,no
4862,1.06,61.3,57,6.56,6.51,4.01,Ideal,F,SI1,3,6,ok,ok,no
4862,1.06,61.2,55,6.62,6.57,4.03,Ideal,F,SI1,3,6,ok,ok,no
4864,1,61.5,57,6.41,6.47,3.96,Ideal,E,SI1,2,6,ok,ok,no
4864,0.72,61.4,57,5.74,5.79,3.54,Ideal,E,VVS1,2,2,ok,ok,no
4866,1.05,62.7,54,6.5,6.54,4.09,Ideal,F,SI2,3,7,ok,ok,no
4867,1,62.4,56,6.34,6.41,3.98,Ideal,G,SI1,4,6,ok,ok,no
4868,1.1,60.8,61,6.63,6.7,4.05,Ideal,I,SI1,6,6,ok,ok,no
4868,1.01,60.7,58,6.55,6.52,3.97,Ideal,G,SI1,4,6,ok,ok,no
4869,1.16,59.3,56,6.84,6.88,4.07,Ideal,I,VS2,6,5,ok,ok,no
4871,0.92,62.3,56,6.21,6.25,3.88,Ideal,E,SI2,2,7,ok,ok,no
4871,0.9,61.9,57,6.16,6.19,3.82,Ideal,G,SI1,4,6,ok,ok,no
4872,1.01,60,60,6.53,6.57,3.93,Ideal,I,SI1,6,6,ok,ok,no
4872,1.01,62.6,56,6.4,6.34,3.99,Ideal,D,SI2,1,7,ok,ok,no
4873,1.03,58.9,57,6.62,6.56,3.88,Ideal,E,SI1,2,6,ok,ok,no
4873,1.03,61.8,55,6.5,6.52,4.02,Ideal,G,SI2,4,7,ok,ok,no
4875,1.01,62.2,56,6.45,6.42,4,Ideal,E,SI2,2,7,ok,ok,no
4877,1.15,62.4,56,6.7,6.74,4.19,Ideal,G,SI2,4,7,ok,ok,no
4879,1.21,64.6,56,6.67,6.62,4.29,Ideal,I,SI2,6,7,ok,ok,no
4880,1.16,61.9,56,6.73,6.77,4.18,Ideal,G,SI2,4,7,ok,ok,no
4880,1.21,60.7,56,6.86,6.91,4.18,Ideal,I,SI2,6,7,ok,ok,no
4882,1.02,60.5,59,6.55,6.51,3.95,Ideal,G,SI1,4,6,ok,ok,no
4884,0.9,60.8,57,6.26,6.17,3.78,Ideal,G,VS2,4,5,ok,ok,no
4885,1.18,60.8,57,6.89,6.83,4.17,Ideal,E,SI2,2,7,ok,ok,no
