price,carat,length,width,depth,cut
5501,1.14,6.72,6.69,4.18,Ideal
5501,1.11,6.66,6.62,4.12,Ideal
5502,1.22,6.88,6.93,4.2,Ideal
5502,1.22,6.87,6.93,4.26,Ideal
5504,1.22,6.85,6.89,4.18,Ideal
5504,1.19,6.91,6.89,4.17,Ideal
5504,1.05,6.55,6.52,3.99,Ideal
5505,1.02,6.56,6.58,3.93,Ideal
5506,1.11,6.66,6.69,4.12,Ideal
419,0.24,3.96,4.01,2.48,Ideal
419,0.24,4.04,4.06,2.48,Ideal
419,0.24,4,4.03,2.46,Ideal
420,0.32,4.43,4.45,2.73,Ideal
420,0.32,4.42,4.46,2.75,Ideal
601,0.3,4.31,4.33,2.68,Ideal
601,0.3,4.27,4.32,2.68,Ideal
601,0.3,4.28,4.31,2.69,Ideal
601,0.3,4.3,4.36,2.64,Ideal
601,0.31,4.36,4.39,2.63,Ideal
601,0.37,4.63,4.68,2.88,Ideal
601,0.35,4.47,4.49,2.78,Ideal
602,0.38,4.64,4.68,2.87,Ideal
602,0.38,4.7,4.74,2.89,Ideal
602,0.38,4.62,4.65,2.88,Ideal
602,0.32,4.4,4.42,2.73,Ideal
602,0.32,4.41,4.45,2.74,Ideal
602,0.32,4.43,4.46,2.7,Ideal
602,0.32,4.37,4.44,2.75,Ideal
603,0.37,4.62,4.66,2.84,Ideal
5509,1.16,6.78,6.79,4.15,Ideal
5509,1.02,6.45,6.49,4.03,Ideal
5510,1.2,6.79,6.76,4.26,Ideal
5510,1.23,6.78,6.72,4.31,Ideal
5510,1.5,7.39,7.31,4.54,Ideal
5510,1.2,6.8,6.77,4.19,Ideal
5516,1.06,6.61,6.66,4.01,Ideal
5516,0.92,6.22,6.24,3.87,Ideal
5517,1.08,6.6,6.61,4.09,Ideal
5518,1.03,6.48,6.52,4,Ideal
5519,1.16,6.79,6.86,4.14,Ideal
5519,1.16,6.79,6.75,4.12,Ideal
5520,1.24,6.98,6.92,4.27,Ideal
5521,1.12,6.64,6.68,4.12,Ideal
5522,1.02,6.51,6.55,3.98,Ideal
5526,1.15,6.73,6.7,4.21,Ideal
5527,1.01,6.41,6.49,4,Ideal
5527,1.09,6.59,6.54,4.1,Ideal
5528,1.04,6.48,6.53,4.06,Ideal
5531,1.04,6.46,6.49,4.03,Ideal
5532,1.07,6.59,6.61,4.07,Ideal
5534,1.15,6.72,6.74,4.15,Ideal
5534,1.2,6.83,6.87,4.2,Ideal
5534,1.08,6.53,6.57,4.11,Ideal
5534,1.01,6.41,6.47,3.99,Ideal
5534,1.01,6.48,6.51,3.95,Ideal
5535,1.1,6.64,6.58,4.14,Ideal
5535,1.2,6.75,6.8,4.23,Ideal
5535,0.91,6.2,6.24,3.86,Ideal
5537,1.07,6.59,6.53,4.03,Ideal
5539,0.7,5.72,5.75,3.53,Ideal
5539,0.7,5.73,5.75,3.54,Ideal
5539,0.7,5.75,5.78,3.5,Ideal
5539,0.7,5.72,5.76,3.52,Ideal
5539,0.7,5.75,5.78,3.52,Ideal
5540,0.9,6.15,6.19,3.83,Ideal
5543,1.01,6.47,6.44,3.95,Ideal
5544,1.32,7.11,7.05,4.37,Ideal
5544,1.1,6.65,6.62,4.09,Ideal
5545,1.1,6.62,6.66,4.11,Ideal
5546,1.12,6.61,6.63,4.11,Ideal
5546,1.31,6.98,6.92,4.42,Ideal
5547,1.11,6.62,6.66,4.09,Ideal
5548,1.14,6.66,6.69,4.15,Ideal
5548,1.14,6.69,6.77,4.13,Ideal
5549,1.02,6.59,6.56,3.95,Ideal
5550,1.01,6.52,6.56,3.91,Ideal
5551,1.03,6.44,6.47,4.03,Ideal
5551,1.07,6.52,6.56,4.07,Ideal
5551,1.18,6.76,6.72,4.19,Ideal
5551,1.12,6.68,6.65,4.13,Ideal
5553,1.02,6.41,6.45,4,Ideal
5554,1.16,6.79,6.74,4.21,Ideal
5555,1.01,6.3,6.34,3.96,Ideal
5555,1.01,6.37,6.4,4.02,Ideal
5555,1,6.43,6.5,3.97,Ideal
5555,1,6.39,6.42,3.95,Ideal
5555,1,6.41,6.43,3.94,Ideal
5556,1.21,6.92,6.87,4.18,Ideal
5556,1.17,6.73,6.7,4.18,Ideal
5557,1.05,6.54,6.5,4.04,Ideal
5559,1.08,6.54,6.57,4.07,Ideal
5562,1.2,6.98,6.94,4.1,Ideal
5564,0.9,6.24,6.16,3.82,Ideal
5569,1.02,6.48,6.42,4.01,Ideal
5570,1.04,6.53,6.54,4.05,Ideal
5571,1.01,6.43,6.47,3.99,Ideal
5572,1.04,6.46,6.54,3.99,Ideal
5576,1.01,6.41,6.44,4.02,Ideal
5577,1.04,6.43,6.49,4.05,Ideal
5577,1.04,6.42,6.46,4.04,Ideal
5577,1.06,6.55,6.58,4.07,Ideal
5578,1.2,6.9,6.84,4.13,Ideal
5578,1.2,6.74,6.69,4.21,Ideal
5583,1.1,6.6,6.63,4.15,Ideal
5586,1.22,6.96,6.95,4.22,Ideal
5586,1.05,6.51,6.56,3.96,Ideal
5587,1.16,6.83,6.78,4.09,Ideal
5587,1.16,6.85,6.81,4.15,Ideal
5589,1.01,6.38,6.45,4.01,Ideal
5590,1.01,6.43,6.4,3.95,Ideal
5593,1.5,7.36,7.39,4.52,Ideal
5595,0.88,6.15,6.17,3.78,Ideal
5595,1.03,6.55,6.51,4,Ideal
5596,1.1,6.58,6.62,4.12,Ideal
5598,1.19,6.84,6.8,4.22,Ideal
5599,1.01,6.43,6.39,4,Ideal
5599,1.01,6.43,6.38,4.01,Ideal
5599,1.01,6.5,6.41,4.01,Ideal
5600,1.23,6.82,6.86,4.25,Ideal
5602,1.07,6.58,6.61,4.06,Ideal
603,0.37,4.64,4.68,2.83,Ideal
603,0.37,4.64,4.65,2.88,Ideal
603,0.37,4.64,4.67,2.87,Ideal
603,0.3,4.27,4.3,2.67,Ideal
603,0.3,4.26,4.29,2.65,Ideal
603,0.3,4.28,4.3,2.65,Ideal
603,0.3,4.31,4.33,2.68,Ideal
603,0.3,4.3,4.34,2.62,Ideal
603,0.37,4.67,4.71,2.85,Ideal
603,0.3,4.26,4.28,2.66,Ideal
603,0.39,4.71,4.73,2.89,Ideal
603,0.41,4.68,4.77,2.96,Ideal
603,0.38,4.69,4.72,2.89,Ideal
603,0.27,4.18,4.15,2.61,Ideal
603,0.27,4.16,4.12,2.55,Ideal
603,0.27,4.17,4.14,2.56,Ideal
603,0.27,4.18,4.16,2.57,Ideal
604,0.33,4.45,4.49,2.75,Ideal
604,0.33,4.42,4.45,2.73,Ideal
604,0.32,4.45,4.49,2.71,Ideal
604,0.41,4.76,4.79,2.97,Ideal
5602,1.22,6.95,6.89,4.21,Ideal
5602,1.22,6.93,6.87,4.26,Ideal
5602,1.22,6.93,6.88,4.2,Ideal
5602,1.22,6.91,6.86,4.25,Ideal
5604,1.21,6.78,6.86,4.2,Ideal
5606,1.27,6.94,7,4.29,Ideal
5607,1.29,6.96,6.99,4.3,Ideal
5608,1.03,6.47,6.5,4.02,Ideal
5610,1.2,6.84,6.9,4.19,Ideal
5610,1.1,6.59,6.68,4.09,Ideal
5613,1.2,6.74,6.81,4.24,Ideal
5613,1.06,6.52,6.5,4.05,Ideal
5615,1.16,6.7,6.8,4.23,Ideal
5622,1,6.39,6.49,4.04,Ideal
5622,1,6.47,6.44,3.94,Ideal
5624,1.21,6.84,6.77,4.26,Ideal
5624,1.21,6.84,6.78,4.25,Ideal
5625,1.08,6.59,6.55,4.06,Ideal
5626,1.15,6.76,6.67,4.18,Ideal
5626,1.04,6.49,6.46,4.07,Ideal
5629,1,6.46,6.48,3.89,Ideal
5631,1.53,7.46,7.38,4.42,Ideal
5632,1.11,6.52,6.46,4.16,Ideal
5634,1.2,6.77,6.74,4.22,Ideal
5635,1.15,6.75,6.79,4.1,Ideal
5636,1.1,6.66,6.62,4.13,Ideal
5638,1.24,6.82,6.9,4.28,Ideal
5639,1,6.3,6.38,3.98,Ideal
5640,0.87,6.1,6.13,3.79,Ideal
5641,1.23,6.95,6.94,4.26,Ideal
5645,1.26,6.93,6.85,4.3,Ideal
5646,1.29,7.05,7,4.28,Ideal
5646,1.01,6.35,6.42,3.98,Ideal
5648,1.11,6.66,6.62,4.09,Ideal
5649,1.22,6.86,6.87,4.22,Ideal
5650,1.14,6.77,6.69,4.13,Ideal
5650,1.14,6.69,6.66,4.15,Ideal
5651,1.06,6.59,6.56,4.03,Ideal
5653,1.21,6.81,6.82,4.23,Ideal
5653,1.03,6.47,6.44,4.03,Ideal
5653,1.03,6.52,6.47,3.95,Ideal
5655,1.06,6.51,6.53,4.05,Ideal
5655,1.2,6.85,6.8,4.2,Ideal
5655,1.02,6.45,6.41,4,Ideal
5656,0.9,6.15,6.19,3.85,Ideal
5656,1,6.41,6.38,4.03,Ideal
5657,1.18,6.74,6.76,4.2,Ideal
5661,1.08,6.57,6.54,4.07,Ideal
5662,1.01,6.44,6.4,3.94,Ideal
5663,1.04,6.52,6.58,4.02,Ideal
5664,1.01,6.44,6.46,3.95,Ideal
5664,1.01,6.44,6.47,3.95,Ideal
5665,1.09,6.56,6.61,4.08,Ideal
5666,1.02,6.4,6.35,3.98,Ideal
5666,1.02,6.58,6.54,3.96,Ideal
5666,0.96,6.38,6.34,3.89,Ideal
5669,1.06,6.63,6.6,4,Ideal
5670,1.25,6.92,6.87,4.32,Ideal
5670,1.35,7.19,7.15,4.3,Ideal
5675,1.14,6.78,6.71,4.15,Ideal
5676,1.28,7,6.97,4.32,Ideal
5676,1.29,6.92,6.98,4.31,Ideal
5683,1.02,6.47,6.44,4,Ideal
5683,1.24,6.92,6.88,4.24,Ideal
5684,1.03,6.41,6.45,4,Ideal
5688,1.11,6.64,6.59,4.14,Ideal
5690,1.19,6.8,6.82,4.24,Ideal
5690,1.27,6.95,6.9,4.32,Ideal
5692,1.21,6.87,6.82,4.25,Ideal
5692,1.1,6.82,6.8,3.99,Ideal
5694,1.2,6.8,6.85,4.25,Ideal
5694,1.01,6.36,6.43,3.97,Ideal
5695,1.16,6.74,6.77,4.16,Ideal
5695,1.5,7.39,7.36,4.52,Ideal
5697,1.05,6.57,6.63,3.98,Ideal
5697,1.06,6.54,6.57,4.04,Ideal
5698,1.01,6.37,6.41,4,Ideal
5698,1.07,6.46,6.42,4.09,Ideal
5699,1.2,6.73,6.68,4.24,Ideal
5702,1.02,6.46,6.49,4.01,Ideal
5702,1.06,6.59,6.61,4.03,Ideal
5702,1.05,6.49,6.52,4.04,Ideal
5702,1.01,6.39,6.45,3.98,Ideal
5703,1.22,6.9,5.92,4.22,Ideal
5703,1.22,6.83,6.91,4.24,Ideal
5704,1.07,6.61,6.58,4.06,Ideal
5704,1.05,6.62,6.58,4.01,Ideal
5706,1.25,6.89,6.93,4.23,Ideal
5707,1.21,6.79,6.74,4.23,Ideal
605,0.26,4.07,4.09,2.56,Ideal
605,0.26,4.11,4.14,2.57,Ideal
605,0.38,4.63,4.65,2.89,Ideal
605,0.41,4.78,4.81,2.94,Ideal
605,0.26,4.09,4.13,2.55,Ideal
605,0.26,4.06,4.1,2.55,Ideal
605,0.32,4.42,4.37,2.73,Ideal
605,0.32,4.4,4.37,2.73,Ideal
605,0.3,4.31,4.33,2.64,Ideal
605,0.3,4.34,4.37,2.63,Ideal
605,0.3,4.25,4.28,2.67,Ideal
605,0.3,4.31,4.33,2.67,Ideal
605,0.3,4.31,4.32,2.64,Ideal
605,0.3,4.27,4.31,2.68,Ideal
605,0.3,4.27,4.29,2.68,Ideal
5710,1.03,6.5,6.47,4.02,Ideal
5712,1.2,6.84,6.79,4.2,Ideal
5712,1.2,6.9,6.84,4.19,Ideal
5714,1.24,6.9,6.93,4.24,Ideal
5714,1.22,7.05,7.02,4.19,Ideal
5715,1.23,6.74,6.86,4.27,Ideal
5717,1.19,6.84,6.87,4.13,Ideal
5717,0.91,6.27,6.3,3.81,Ideal
5719,1.28,6.88,6.95,4.32,Ideal
5721,1.32,7.07,7.03,4.35,Ideal
5722,1.2,6.83,6.86,4.18,Ideal
5722,1.2,6.81,6.89,4.18,Ideal
5728,1.05,6.52,6.55,4.03,Ideal
5728,1.3,7.03,7.06,4.33,Ideal
5728,0.99,6.3,6.38,3.98,Ideal
5728,1,6.4,6.5,4,Ideal
5728,1,6.32,6.4,4.01,Ideal
5732,1.09,6.64,6.65,4.09,Ideal
5736,1.2,6.74,6.8,4.22,Ideal
5743,1.17,6.74,6.78,4.23,Ideal
5745,1.08,6.61,6.64,4.1,Ideal
5748,1.34,7.04,7.12,4.39,Ideal
5748,1.06,6.53,6.58,4.04,Ideal
5748,1.07,6.57,6.59,4.05,Ideal
5751,1.01,6.56,6.48,3.9,Ideal
5751,1.17,6.83,6.77,4.22,Ideal
5752,0.81,5.95,5.98,3.73,Ideal
5755,1,6.39,6.43,4.02,Ideal
5756,1.08,6.61,6.65,4.02,Ideal
5758,0.92,6.25,6.3,3.92,Ideal
5758,1.06,6.53,6.51,4.05,Ideal
5759,1.13,6.71,6.75,4.16,Ideal
5761,1.22,6.91,6.97,4.13,Ideal
5761,1.27,6.96,6.89,4.28,Ideal
5761,1.35,7.05,7.03,4.43,Ideal
5763,1.23,6.87,6.8,4.22,Ideal
5763,1.2,6.87,6.97,4.17,Ideal
5763,1.14,6.69,6.74,4.18,Ideal
5765,1.2,6.95,7.04,4.15,Ideal
5765,1.38,7.22,7.26,4.42,Ideal
5766,1.2,6.84,6.77,4.2,Ideal
5766,1.56,7.45,7.41,4.62,Ideal
5767,1.07,6.54,6.59,4.06,Ideal
5767,0.96,6.34,6.38,3.89,Ideal
5767,1.02,6.47,6.51,4.03,Ideal
5768,1.23,6.78,6.72,4.27,Ideal
5768,1.09,6.61,6.56,4.08,Ideal
5771,1.29,6.92,6.96,4.31,Ideal
5773,1.02,6.41,6.44,4,Ideal
5773,1.22,6.82,6.73,4.25,Ideal
5775,1,6.5,6.54,3.95,Ideal
5775,1,6.48,6.52,3.93,Ideal
5777,1.01,6.37,6.4,4,Ideal
5778,1.34,7.16,7.12,4.38,Ideal
5779,0.92,6.2,6.23,3.87,Ideal
5779,1.29,6.98,6.92,4.31,Ideal
5791,1.08,6.58,6.64,4.09,Ideal
5792,1.26,6.94,6.89,4.25,Ideal
5793,1.16,6.74,6.79,4.2,Ideal
5795,0.91,6.17,6.2,3.84,Ideal
5795,1.28,6.93,6.87,4.33,Ideal
5795,1.04,6.61,6.56,4.01,Ideal
5796,1.38,7.14,7.1,4.4,Ideal
5797,1.24,6.87,6.9,4.27,Ideal
5797,1.24,6.84,6.88,4.26,Ideal
5798,1,6.37,6.42,3.99,Ideal
5798,1.06,6.55,6.59,4.05,Ideal
5804,1.03,6.51,6.57,4,Ideal
5804,1.03,6.49,6.53,4.01,Ideal
5804,1.03,6.48,6.53,3.97,Ideal
5804,1,6.39,6.41,3.96,Ideal
5805,1.16,6.73,6.76,4.18,Ideal
5805,1.04,6.56,6.61,4,Ideal
5805,0.92,6.25,6.3,3.84,Ideal
5806,1.02,6.49,6.46,4.01,Ideal
5807,1.22,6.96,6.9,4.17,Ideal
5807,1.22,6.99,6.93,4.19,Ideal
5807,1.22,6.9,5.92,4.22,Ideal
5807,1.22,6.91,6.83,4.24,Ideal
5807,1.22,6.8,6.77,4.25,Ideal
5808,1.32,7,7.04,4.39,Ideal
5810,1.25,6.93,6.89,4.23,Ideal
5812,1.01,6.4,6.44,3.94,Ideal
5813,1.13,6.72,6.74,4.15,Ideal
5814,1.21,6.81,6.87,4.25,Ideal
5816,1.02,6.41,6.43,4.02,Ideal
5816,1.02,6.38,6.46,3.98,Ideal
5816,1.09,6.56,6.61,4.08,Ideal
5816,1.09,6.59,6.61,4.09,Ideal
605,0.3,4.31,4.33,2.65,Ideal
605,0.3,4.27,4.31,2.69,Ideal
605,0.3,4.33,4.35,2.67,Ideal
605,0.3,4.29,4.32,2.66,Ideal
605,0.3,4.26,4.29,2.66,Ideal
605,0.3,4.31,4.34,2.67,Ideal
605,0.3,4.3,4.31,2.66,Ideal
605,0.3,4.31,4.34,2.66,Ideal
5818,1.12,6.7,6.73,4.09,Ideal
5820,1.07,6.55,6.58,4.07,Ideal
5820,1.23,6.87,6.91,4.26,Ideal
5820,1.31,7.05,7.01,4.29,Ideal
5822,1.2,6.86,6.82,4.22,Ideal
5822,1.19,6.87,6.84,4.13,Ideal
5824,1,6.38,6.36,3.97,Ideal
5826,1.2,6.86,6.83,4.18,Ideal
5828,0.9,6.22,6.24,3.79,Ideal
5828,1.01,6.58,6.61,3.9,Ideal
5829,1.13,6.68,6.74,4.15,Ideal
5831,1.14,6.68,6.72,4.13,Ideal
5831,1.37,7.11,7.05,4.46,Ideal
5832,1.01,6.37,6.44,3.97,Ideal
5833,1.2,6.74,6.65,4.22,Ideal
5833,1.05,6.55,6.52,4.03,Ideal
5834,1.06,6.57,6.54,4.06,Ideal
5836,1.03,6.51,6.53,3.96,Ideal
5837,1.17,6.71,6.73,4.18,Ideal
5837,1.03,6.62,6.57,3.98,Ideal
5838,1.12,6.67,6.69,4.13,Ideal
5839,1.08,6.59,6.56,4.08,Ideal
5840,1.02,6.44,6.47,4.01,Ideal
5841,0.74,5.82,5.87,3.58,Ideal
5842,1.17,6.7,6.72,4.21,Ideal
5842,1.05,6.58,6.61,4.04,Ideal
5844,1,6.43,6.48,4,Ideal
5850,1.08,6.64,6.61,4.1,Ideal
5852,1.33,7.08,7.11,4.35,Ideal
5852,1.16,6.87,6.84,4.11,Ideal
5854,1.11,6.69,6.73,4.07,Ideal
5855,1.01,6.38,6.41,4,Ideal
5855,1.23,6.91,6.87,4.27,Ideal
5857,1.33,7.04,7.07,4.4,Ideal
5861,1.14,6.78,6.83,4.11,Ideal
5862,1.35,7.1,7.13,4.37,Ideal
5863,1.12,6.66,6.61,4.17,Ideal
5863,1.14,6.75,6.77,4.17,Ideal
5864,1.1,6.64,6.6,4.12,Ideal
5866,1.24,6.89,6.93,4.26,Ideal
5866,1.24,6.85,6.9,4.25,Ideal
5867,1.08,6.69,6.66,4.01,Ideal
5868,1.1,6.56,6.6,4.09,Ideal
5872,1.07,6.59,6.54,4.06,Ideal
5877,1.06,6.71,6.66,3.93,Ideal
5879,0.93,6.25,6.22,3.88,Ideal
5879,0.95,6.3,6.28,3.87,Ideal
5880,1.25,6.87,6.82,4.3,Ideal
5880,1.2,6.8,6.75,4.17,Ideal
5880,1,6.54,6.5,3.95,Ideal
5880,1,6.38,6.35,3.96,Ideal
5880,1,6.45,6.43,3.97,Ideal
5880,1,6.52,6.48,3.93,Ideal
5882,1.01,6.4,6.37,4,Ideal
5882,1.21,6.84,6.79,4.24,Ideal
5882,1.21,6.79,6.74,4.25,Ideal
5882,1.04,6.55,6.5,4,Ideal
5884,1.2,6.66,6.74,4.19,Ideal
5885,1.27,6.95,6.97,4.27,Ideal
5885,1.13,6.7,6.66,4.14,Ideal
5886,0.92,6.26,6.23,3.88,Ideal
5887,1,6.37,6.41,3.98,Ideal
5887,1,6.43,6.32,3.97,Ideal
5888,1.28,6.96,6.99,4.28,Ideal
5888,1.1,6.64,6.67,4.08,Ideal
5889,1.06,6.49,6.47,4.05,Ideal
5889,1.24,6.95,6.88,4.27,Ideal
5889,1.23,6.83,6.79,4.29,Ideal
5891,1.15,6.72,6.76,4.16,Ideal
5892,1.17,6.74,6.79,4.16,Ideal
5894,1.23,6.8,6.84,4.25,Ideal
5897,0.9,6.14,6.09,3.85,Ideal
5898,1.16,6.79,6.74,4.2,Ideal
5902,1.21,6.79,6.75,4.19,Ideal
5902,1.24,6.9,6.87,4.27,Ideal
5902,1.24,6.88,6.84,4.26,Ideal
5904,1.09,6.55,6.59,4.06,Ideal
5907,0.9,6.27,6.29,3.79,Ideal
5908,1.16,6.75,6.78,4.18,Ideal
5911,1.13,6.63,6.65,4.11,Ideal
5911,1.16,6.76,6.73,4.18,Ideal
5914,1.05,6.53,6.59,4.05,Ideal
5914,1.05,6.46,6.48,4.06,Ideal
5914,1,6.44,6.41,3.94,Ideal
5914,1.2,6.78,6.71,4.19,Ideal
5915,1.02,6.43,6.39,4.01,Ideal
5922,1.02,6.43,6.41,4.02,Ideal
5922,1.09,6.61,6.59,4.09,Ideal
5922,1.09,6.61,6.56,4.08,Ideal
5925,1.27,6.87,6.9,4.33,Ideal
5926,1.29,6.95,6.93,4.31,Ideal
5929,1,6.34,6.38,3.95,Ideal
5929,1,6.51,6.54,3.91,Ideal
605,0.3,4.3,4.33,2.69,Ideal
605,0.3,4.31,4.36,2.66,Ideal
605,0.3,4.31,4.34,2.66,Ideal
605,0.3,4.29,4.34,2.62,Ideal
605,0.3,4.31,4.33,2.67,Ideal
605,0.3,4.32,4.36,2.62,Ideal
605,0.3,4.28,4.32,2.65,Ideal
605,0.3,4.3,4.32,2.64,Ideal
605,0.3,4.29,4.32,2.68,Ideal
605,0.3,4.32,4.34,2.63,Ideal
605,0.3,4.29,4.32,2.69,Ideal
605,0.3,4.28,4.31,2.67,Ideal
605,0.3,4.3,4.34,2.66,Ideal
5930,1.15,6.74,6.76,4.14,Ideal
5932,1.05,6.56,6.57,4.06,Ideal
5932,1.25,6.89,6.94,4.29,Ideal
5932,1.01,6.45,6.48,3.99,Ideal
5935,1.09,6.66,6.7,4.08,Ideal
5935,1,6.33,6.38,4,Ideal
5936,1.01,6.45,6.47,3.98,Ideal
5936,1.13,6.74,6.68,4.15,Ideal
5936,1.21,6.86,6.81,4.24,Ideal
5937,1.26,7,7.05,4.28,Ideal
5937,1.19,6.81,6.84,4.24,Ideal
5937,1.24,6.98,7.03,4.17,Ideal
5937,1.14,6.72,6.68,4.13,Ideal
5937,1.14,6.73,6.68,4.14,Ideal
5938,1.23,6.85,6.89,4.28,Ideal
5938,1.11,6.63,6.66,4.08,Ideal
5938,1,6.44,6.49,3.99,Ideal
5939,1.01,6.44,6.37,3.97,Ideal
5939,1.01,6.54,6.48,3.96,Ideal
5944,1.17,6.73,6.71,4.18,Ideal
5946,1.06,6.52,6.55,4.1,Ideal
5946,1.01,6.42,6.39,4,Ideal
5947,0.99,6.46,6.52,3.96,Ideal
5948,1.21,6.85,6.8,4.26,Ideal
5949,1.17,6.72,6.7,4.21,Ideal
5951,1.23,6.98,6.94,4.22,Ideal
5952,1.04,6.55,6.51,4.03,Ideal
5960,1.22,6.83,6.9,4.29,Ideal
5962,1.11,6.76,6.78,4.1,Ideal
5962,1.3,7.01,6.98,4.35,Ideal
5964,1.2,6.77,6.84,4.25,Ideal
5967,1,6.47,6.4,4.03,Ideal
5969,1.35,7.13,7.1,4.37,Ideal
5969,1.38,7.05,7.16,4.45,Ideal
5973,1.21,6.86,6.93,4.22,Ideal
5973,1.01,6.41,6.35,3.97,Ideal
5974,1.03,6.47,6.5,4.02,Ideal
5975,1.25,6.91,6.94,4.23,Ideal
5976,1.24,6.94,6.91,4.23,Ideal
5976,1.24,6.89,6.87,4.29,Ideal
5978,0.9,6.12,6.18,3.86,Ideal
5980,1.25,6.81,6.84,4.24,Ideal
5982,1.07,6.47,6.53,4.08,Ideal
5983,0.95,6.28,6.3,3.87,Ideal
5985,1.22,6.86,6.83,4.24,Ideal
5989,0.92,6.21,6.24,3.86,Ideal
5989,1.15,6.75,6.69,4.21,Ideal
5991,1.16,6.71,6.77,4.17,Ideal
5992,0.93,6.24,6.27,3.87,Ideal
5993,1.05,6.53,6.57,4.02,Ideal
5994,1.04,6.51,6.52,4.03,Ideal
5994,1.54,7.52,7.43,4.59,Ideal
5995,1.01,6.48,6.45,3.99,Ideal
5995,1.28,6.99,6.96,4.28,Ideal
5996,1.21,6.82,6.87,4.23,Ideal
5996,1.2,6.84,6.87,4.15,Ideal
5996,1.33,7.05,6.99,4.39,Ideal
5998,1.26,6.99,6.95,4.25,Ideal
5999,1.01,6.42,6.45,3.98,Ideal
6004,0.8,5.91,5.95,3.67,Ideal
6005,1.23,7.01,7.08,4.14,Ideal
6006,1.2,6.85,6.88,4.21,Ideal
6010,1.34,7.12,7.04,4.39,Ideal
6012,1.04,6.45,6.54,4.06,Ideal
6012,1.22,6.85,6.82,4.22,Ideal
6013,1.17,6.78,6.81,4.23,Ideal
6013,1.18,6.84,6.78,4.18,Ideal
6015,1.23,6.93,6.88,4.23,Ideal
6017,1.21,6.83,6.81,4.23,Ideal
6018,0.9,6.16,6.19,3.85,Ideal
6019,1.01,6.52,6.5,3.96,Ideal
6019,1.01,6.43,6.4,4.01,Ideal
6024,1.01,6.49,6.44,3.86,Ideal
6025,1.21,6.87,6.8,4.28,Ideal
6025,1.21,6.77,6.7,4.21,Ideal
6027,1.01,6.42,6.35,4.02,Ideal
6030,1.25,6.89,6.94,4.26,Ideal
6036,1.16,6.72,6.75,4.19,Ideal
6038,0.99,6.33,6.4,3.95,Ideal
6039,1.01,6.38,6.44,4.02,Ideal
6040,1.02,6.51,6.56,4,Ideal
6040,1.07,6.55,6.5,4.06,Ideal
6043,1,6.42,6.38,3.97,Ideal
6043,1.09,6.7,6.66,4.08,Ideal
6044,1.03,6.47,6.53,3.98,Ideal
6045,1.13,6.61,6.69,4.12,Ideal
6045,1.27,6.96,6.93,4.29,Ideal
6046,1.26,7.05,7,4.28,Ideal
6046,1.23,6.89,6.85,4.28,Ideal
6048,1,6.45,6.4,3.98,Ideal
6048,1.35,7.17,7.06,4.43,Ideal
605,0.3,4.3,4.32,2.66,Ideal
605,0.3,4.31,4.34,2.68,Ideal
605,0.3,4.31,4.32,2.67,Ideal
605,0.3,4.32,4.36,2.65,Ideal
605,0.3,4.29,4.34,2.67,Ideal
605,0.3,4.31,4.33,2.68,Ideal
605,0.3,4.3,4.35,2.68,Ideal
605,0.3,4.28,4.32,2.67,Ideal
605,0.3,4.34,4.36,2.67,Ideal
605,0.3,4.37,4.41,2.63,Ideal
605,0.3,4.29,4.34,2.65,Ideal
605,0.3,4.3,4.33,2.66,Ideal
6049,1.07,6.57,6.59,4.1,Ideal
6052,1.22,6.92,6.96,4.23,Ideal
6055,1.06,6.55,6.52,4.1,Ideal
6059,1.03,6.51,6.55,4,Ideal
6060,1.12,6.7,6.73,4.09,Ideal
6060,1.06,6.5,6.57,4.05,Ideal
6060,1.07,6.56,6.5,4.08,Ideal
6062,1.22,6.84,6.9,4.24,Ideal
6065,1.02,6.48,6.51,4.01,Ideal
6065,1.11,6.83,6.77,4.14,Ideal
6066,1.01,6.37,6.42,3.99,Ideal
6066,1.25,7.01,7.09,4.2,Ideal
6069,1.21,6.83,6.91,4.2,Ideal
6069,1.06,6.51,6.55,4.06,Ideal
6069,1.42,7.21,7.07,4.49,Ideal
6070,1.14,6.75,6.81,4.13,Ideal
6073,1,6.34,6.38,3.99,Ideal
6075,1.13,6.69,6.71,4.12,Ideal
6076,1.18,6.77,6.85,4.19,Ideal
6076,1.24,6.9,6.87,4.27,Ideal
6077,1.11,6.68,6.72,4.09,Ideal
6078,1.08,6.62,6.69,4.11,Ideal
6078,1.34,7.09,7.05,4.33,Ideal
6082,1.07,6.59,6.54,4.09,Ideal
6084,1.16,6.74,6.81,4.19,Ideal
6084,1.25,6.94,6.91,4.23,Ideal
6087,1.12,6.66,6.72,4.12,Ideal
6088,1.23,6.82,6.85,4.24,Ideal
6089,1.52,7.28,7.2,4.54,Ideal
6090,1.11,6.61,6.64,4.09,Ideal
6091,1.37,7.07,7.11,4.41,Ideal
6095,1.14,6.68,6.65,4.17,Ideal
6095,1.54,7.43,7.35,4.57,Ideal
6095,1.24,6.92,6.88,4.31,Ideal
6096,1.44,7.21,7.18,4.54,Ideal
6097,1.01,6.43,6.34,4.02,Ideal
6097,1.29,6.99,7.04,4.34,Ideal
6097,1.29,7,7.06,4.32,Ideal
6098,1.21,6.92,6.87,4.21,Ideal
6100,1.23,6.83,6.86,4.26,Ideal
